,TA2ID,English,3D,label,Def
6791,6710.0,Superior anorectal plexus,,,
6792,6711.0,Superior hypogastric plexus,,, x
6793,6712.0,Pelvic plexuses,,,
6794,6713.0,Pelvic ganglia,,,
6795,6714.0,Hypogastric nerve,,, x
6796,6715.0,Inferior hypogastric plexus,,, x
6797,6716.0,Middle anorectal plexus,,,
6798,6717.0,Rectal plexus,,,
6799,6718.0,Superior anal nerves,,,
6800,6719.0,Vesical plexus,,,
6801,6720.0,Deferential plexus,,,
6802,6721.0,Uterovaginal plexus,,,
6803,6722.0,Vaginal nerves,,,
6804,6723.0,Cavernous nerves of clitoris,,,
6805,6724.0,Prostatic plexus,,,
6806,6725.0,Cavernous nerves of penis,,,
6807,6726.0,Enteric plexus,,,
6808,6727.0,Myenteric plexus,,, x
6809,6728.0,Submucosal plexus,,, x
6810,6730.0,Olfactory organ,,,
6811,6732.0,Olfactory epithelium,,, x
6812,6733.0,Olfactory glands,,, x
6813,6734.0,Eye,, x, x
6814,6735.0,Eyeball, x, x, x
6815,6736.0,Anterior pole of eyeball, x, x, x
6816,6737.0,Posterior pole of eyeball, x, x, x
6817,6738.0,Equator of eyeball, x,, x
6818,6739.0,Meridians of eyeball, x,, x
6819,6740.0,External axis of eyeball, x,, x
6820,6741.0,Internal axis of eyeball, x,, x
6821,6742.0,Optic axis, x, x, x
6822,6743.0,Fibrous layer of eyeball,,,
6823,6744.0,Cornea, x,, x
6824,6745.0,Corneal vertex,, x, x
6825,6746.0,Anterior surface of cornea, x, x, x
6826,6747.0,Posterior surface of cornea, x, x, x
6827,6748.0,Corneoscleral junction, x, x,
6828,6749.0,Conjunctival ring,,,
6829,6750.0,Sclera, x,, x
6830,6751.0,Sulcus sclerae, x, x, x
6831,6752.0,Vascular layer of eyeball,,,
6832,6753.0,Iris, x,, x
6833,6754.0,Pupil, x, x, x
6834,6755.0,Pupillary margin of iris, x, x, x
6835,6756.0,Inner zone of iris,,,
6836,6757.0,Folds of iris, x, x, x
6837,6758.0,Outer zone of iris,,,
6838,6759.0,Ciliary margin of iris,,,
6839,6760.0,Anterior surface of iris, x, x, x
6840,6761.0,Posterior surface of iris, x, x, x
6841,6762.0,Sphincter pupillae, x, x, x
6842,6763.0,Dilator pupillae, x, x,
6843,6764.0,(Pupillary membrane),,,
6844,6765.0,Ciliary body,,, x
6845,6766.0,Corona ciliaris,,,
6846,6767.0,Ciliary processes,,,
6847,6768.0,Ciliary folds,,,
6848,6769.0,Orbiculus ciliaris,,,
6849,6770.0,Ciliary muscle,,, x
6850,6771.0,Meridional fibres of ciliary muscle,,,
6851,6772.0,Radial fibres of ciliary muscle,,,
6852,6773.0,Circular fibres of ciliary muscle,,,
6853,6774.0,Choroid,,, x
6854,6775.0,Inner layer of eyeball,,,
6855,6776.0,Retina, x,, x
6856,6777.0,Nonvisual retina,,,
6857,6778.0,Iridal part of retina,,,
6858,6779.0,Ciliary part of retina,,, x
6859,6780.0,Ora serrata,,, x
6860,6781.0,Optic part of retina,,,
6861,6782.0,Pigmented layer of optical retina,,,
6862,6783.0,Neural layer of optical retina,,,
6863,6784.0,Macula,,, x
6864,6785.0,Fovea centralis,,, x
6865,6786.0,Foveola,,, x
6866,6787.0,Intraocular part of optic nerve,,,
6867,6788.0,Optic disc,,,
6868,6789.0,Depression of optic disc,,,
6869,6790.0,Anterior segment of eyeball, x,, x
6870,6791.0,Aqueous humor,,,
6871,6792.0,Anterior chamber of eyeball, x,, x
6872,6793.0,Iridocorneal angle,,,
6873,6794.0,Posterior chamber of eyeball,,, x
6874,6795.0,Ciliary zonule,,,
6875,6796.0,Zonular fibres, x,,
6876,6797.0,Zonular spaces,,,
6877,6798.0,Lens, x,, x
6878,6799.0,Anterior surface of lens,,,
6879,6800.0,Anterior pole of lens,,,
6880,6801.0,Posterior surface of lens,,,
6881,6802.0,Posterior pole of lens,,,
6882,6803.0,Axis of lens,,,
6883,6804.0,Equator of lens,,,
6884,6805.0,Radii of lens,,,
6885,6806.0,Posterior segment of eyeball, x,, x
6886,6807.0,Postremal chamber of eyeball,,,
6887,6808.0,Retrozonular space,,,
6888,6809.0,Vitreous body, x,, x
6889,6810.0,Hyaloid fossa,,, x
6890,6811.0,Hyaloid canal,,, x
6891,6812.0,(Hyaloid artery),,, x
6892,6813.0,Vitreous membrane,,,
6893,6814.0,Vitreous humor,,,
6894,6815.0,Accessory visual structures, x, x, x
6895,6816.0,Episcleral layer,,,
6896,6817.0,Fascial sheath of eyeball,,,
6897,6818.0,Suspensory ligament of eyeball, x,, x
6898,6819.0,Orbital fat body,,,
6899,6820.0,Orbitalis muscle,,,
6900,6822.0,Eyelids, x, x, x
6901,6823.0,Anterior surface of eyelid,,,
6902,6824.0,Anterior palpebral margin,,,
6903,6825.0,Posterior palpebral margin,,,
6904,6826.0,Posterior surface of eyelid,,,
6905,6827.0,Superior tarsus, x,, x
6906,6828.0,Superior tarsal muscle,,, x
6907,6829.0,Inferior tarsus, x,, x
6908,6830.0,Inferior tarsal muscle,,,
6909,6831.0,Lateral palpebral ligament,,,
6910,6832.0,Medial palpebral ligament,,, x
6911,6833.0,Tarsal glands,,,
6912,6834.0,Ciliary glands,,,
6913,6835.0,Sebaceous glands of eyelids,,,
6914,6837.0,Bulbar conjunctiva,,,
6915,6838.0,Conjunctival sac,,,
6916,6839.0,Palpebral conjunctiva,,,
6917,6840.0,Superior conjunctival fornix,,,
6918,6841.0,Plica semilunaris of conjunctive,,,
6919,6842.0,Inferior conjunctival fornix,,,
6920,6843.0,Conjunctival glands,,,
6921,6844.0,Lacrimal caruncle,,, x
6922,6845.0,Lacrimal apparatus, x, x, x
6923,6846.0,Lacrimal gland, x,, x
6924,6847.0,Orbital part of lacrimal gland,,,
6925,6848.0,Palpebral part of lacrimal gland,,,
6926,6849.0,Excretory ducts of lacrimal gland,,,
6927,6850.0,(Accessory lacrimal glands),,,
6928,6851.0,Rivus lacrimalis,,,
6929,6852.0,Lacus lacrimalis,,,
6930,6853.0,Lacrimal papilla,,,
6931,6854.0,Lacrimal punctum,,,
6932,6855.0,Lacrimal canaliculus, x,, x
6933,6856.0,Ampulla of lacrimal canaliculus, x,,
6934,6857.0,Lacrimal sac, x,, x
6935,6858.0,Fornix of lacrimal sac,,,
6936,6859.0,Nasolacrimal duct, x,, x
6937,6860.0,Lacrimal fold,,,
6938,6861.0,Ear, x, x, x
6939,6862.0,External ear,, x, x
6940,6867.0,External acoustic meatus,,,
6941,6868.0,External acoustic pore,,,
6942,6869.0,Cartilage of external acoustic meatus,,,
6943,6870.0,Tympanic membrane, x,, x
6944,6871.0,Pars flaccida of tympanic,,,
6945,6872.0,Pars tensa of tympanic membrane,,,
6946,6873.0,Mallear prominence,,,
6947,6874.0,Mallear stria,,,
6948,6875.0,Umbo of tympanic membrane,,,
6949,6876.0,Fibrocartilaginous ring,,,
6950,6877.0,Middle ear, x, x, x
6951,6878.0,Tympanic cavity,,, x
6952,6879.0,Epitympanic recess,,, x
6953,6880.0,Cupular part of epitympanic recess,,,
6954,6881.0,Tympanic cavity proper,,,
6955,6882.0,Mesotympanum,,,
6956,6883.0,Hypotympanum,,,
6957,6884.0,Recesses of tympanic membrane,,,
6958,6885.0,Anterior recess of tympanic membrane,,,
6959,6886.0,Superior recess of tympanic membrane,,,
6960,6887.0,Posterior recess of tympanic membrane,,,
6961,6888.0,Walls of tympanic cavity,,,
6962,6889.0,Mucosa of tympanic cavity,,,
6963,6890.0,Tegmental wall of tympanic cavity,,,
6964,6891.0,Jugular wall of tympanic cavity,,,
6965,6892.0,Styloid prominence,,,
6966,6893.0,Tympanic cells,,,
6967,6894.0,Carotid wall of tympanic cavity,,,
6968,6895.0,Tympanic opening of auditory tube,,,
6969,6896.0,Labyrinthine wall of tympanic cavity,,,
6970,6897.0,Vestibular window,,, x
6971,6898.0,Fossa of vestibular window,,,
6972,6899.0,Promontory of tympanic cavity,,, x
6973,6900.0,Groove of promontory,,,
6974,6901.0,Subiculum of promontory,,,
6975,6902.0,Ponticle of promontory,,,
6976,6903.0,Sinus tympani,,,
6977,6904.0,Cochlear window,,,
6978,6905.0,Secondary tympanic membrane,,,
6979,6906.0,Fossa of cochlear window,,,
6980,6907.0,Crest of cochlear window,,,
6981,6908.0,Processus cochleariformis,,,
6982,6909.0,Mastoid wall of tympanic cavity,,,
6983,6910.0,Aditus to mastoid antrum,,, x
6984,6911.0,Prominence of lateral semicircular canal,,,
6985,6912.0,Prominence of facial canal,,,
6986,6913.0,Pyramidal eminence,,, x
6987,6914.0,Fossa of incus,,,
6988,6915.0,Posterior sinus,,,
6989,6916.0,Tympanic aperture of posterior tympanic canaliculus,,,
6990,6917.0,Membranous wall of tympanic cavity,,,
6991,6918.0,Posterior fold of malleus,,,
6992,6919.0,Anterior fold of malleus,,,
6993,6920.0,Fold of chorda tympani,,,
6994,6921.0,Fold of incus,,,
6995,6922.0,Fold of stapedius,,,
6996,6923.0,Auditory ossicles, x, x, x
6997,6924.0,Joints of auditory ossicles, x, x,
6998,6926.0,Auditory tube, x,, x
6999,6927.0,Bony part of auditory tube,,,
7000,6928.0,Isthmus of auditory tube,,,
7001,6929.0,Tubal cells,,,
7002,6930.0,Cartilaginous part of auditory tube,,,
7003,6932.0,Membranous lamina of auditory tube,,,
7004,6933.0,Mucosa of auditory tube,,,
7005,6934.0,Tubal glands,,,
7006,6935.0,Internal ear, x, x, x
7007,6937.0,Perilymphatic space,,,
7008,6938.0,Perilymph,,,
7009,6939.0,Perilymphatic ducts,,,
7010,6940.0,Vestibular aqueduct,,,
7011,6942.0,Vestibule, x,,
7012,6943.0,Elliptical recess,,,
7013,6944.0,Internal opening of vestibular canaliculus,,,
7014,6945.0,Spherical recess,,,
7015,6946.0,Cochlear recess,,,
7016,6947.0,Walls of vestibule,,,
7017,6948.0,Vestibular crest,,,
7018,6949.0,Pyramid of vestibule,,,
7019,6950.0,Maculae cribrosae,,,
7020,6951.0,Macula cribrosa superior,,,
7021,6952.0,Macula cribrosa media,,,
7022,6953.0,Macula cribrosa inferior,,,
7023,6954.0,Semicircular canals,,, x
7024,6955.0,Anterior semicircular canal, x, x, x
7025,6956.0,Anterior bony ampulla, x, x,
7026,6957.0,Posterior semicircular canal, x, x, x
7027,6958.0,Posterior bony ampulla, x, x,
7028,6959.0,Common bony limb, x, x,
7029,6960.0,Ampullary bony limbs,,,
7030,6961.0,Lateral semicircular canal, x, x, x
7031,6962.0,Lateral bony ampulla, x, x,
7032,6963.0,Simple bony limb, x, x,
7033,6964.0,Cochlea, x,, x
7034,6965.0,Cochlear cupula, x, x, x
7035,6966.0,Base of cochlea, x, x,
7036,6967.0,Spiral canal of cochlea, x, x,
7037,6968.0,Scala vestibuli,,,
7038,6969.0,Helicotrema,,, x
7039,6970.0,Scala tympani,,,
7040,6971.0,Internal opening of cochlear canaliculus,,,
7041,6972.0,Walls of cochlea,,,
7042,6973.0,Osseous spiral lamina,,, x
7043,6974.0,Vestibular lamella,,,
7044,6975.0,Tympanic lamella,,,
7045,6976.0,Foramina nervosa,,,
7046,6977.0,Hamulus of spiral lamina,,,
7047,6978.0,Secondary spiral lamina,,,
7048,6979.0,Cochlear septum,,,
7049,6980.0,Modiolous of cochlea,,,
7050,6981.0,Base of modiolus,,,
7051,6982.0,Lamina of modiolus,,,
7052,6983.0,Spiral canal of modiolus,,,
7053,6984.0,Longitudinal canals of modiolus,,,
7054,6986.0,Fundus of internal acoustic meatus,,,
7055,6987.0,Transverse crest,,,
7056,6988.0,Facial area,,,
7057,6989.0,Vertical crest,,,
7058,6990.0,Superior vestibular area,,,
7059,6991.0,Inferior vestibular area,,,
7060,6992.0,Foramen singulare,,, x
7061,6993.0,Cochlear area,,,
7062,6994.0,Tractus spiralis foraminosus,,,
7063,6995.0,Membranous labyrinth,,, x
7064,6996.0,Endolymphatic space,,,
7065,6997.0,Endolymph,,, x
7066,6998.0,Vestibular labyrinth,,,
7067,6999.0,Utricle,,,
7068,7000.0,Macula of utricle,,,
7069,7001.0,Saccule,,, x
7070,7002.0,Macula of saccule,,, x
7071,7003.0,Utriculosaccular duct,,, x
7072,7004.0,Utricular duct,,,
7073,7005.0,Saccular duct,,,
7074,7006.0,Endolymphatic duct,,, x
7075,7007.0,Endolymphatic sac,,, x
7076,7008.0,Ductus reuniens,,, x
7077,7009.0,Semicircular ducts,,,
7078,7010.0,Anterior semicircular duct,,,
7079,7011.0,Anterior membranous ampulla,,,
7080,7012.0,Anterior ampullary crest,,,
7081,7013.0,Posterior semicircular duct,,,
7082,7014.0,Posterior membranous ampulla,,,
7083,7015.0,Posterior ampullary crest,,,
7084,7016.0,Common membranous limb,,,
7085,7017.0,Ampullary membranous limbs,,,
7086,7018.0,Lateral semicircular duct,,,
7087,7019.0,Lateral membranous ampulla,,,
7088,7020.0,Lateral ampullary crest,,,
7089,7021.0,Simple membranous limb,,,
7090,7022.0,Cochlear duct,,, x
7091,7023.0,Scala media,,,
7092,7024.0,Vestibular caecum,,,
7093,7025.0,Cupular caecum,,,
7094,7026.0,Vestibular membrane,,, x
7095,7027.0,External wall of cochlear duct,,,
7096,7028.0,Stria vascularis,,,
7097,7029.0,Spiral prominence,,,
7098,7030.0,Spiral ligament of cochlea,,,
7099,7031.0,Spiral membrane,,,
7100,7032.0,Basilar membrane,,, x
7101,7033.0,Spiral limbus,,, x
7102,7034.0,Tectorial membrane,,, x
7103,7035.0,Spiral organ,,,
7104,7036.0,Gustatory organs,,,
7105,7037.0,Taste bud,,, x
7106,7038.0,Taste pore,,,
7107,7039.0,Gustatory gland,,,
7108,7040.0,The integument,,,
7109,7041.0,Skin,,, x
7110,7042.0,Skin sulci,,,
7111,7043.0,Dermal ridges,,,
7112,7044.0,Tactile elevations,,,
7113,7045.0,Cleavage lines,,,
7114,7046.0,Epidermis,,, x
7115,7047.0,Dermis,,, x
7116,7048.0,Papillary layer,,,
7117,7049.0,Papillae of dermis,,,
7118,7050.0,Reticular layer,,,
7119,7051.0,Arrector muscle of hair,,,
7120,7052.0,Skin appendages,,,
7121,7053.0,Hairs, x, x, x
7122,7054.0,Downy hair,,,
7123,7055.0,Hairs of head, x,,
7124,7056.0,Hairs of eyebrow, x,,
7125,7057.0,Eyelashes, x,, x
7126,7058.0,Hairs of beard,,,
7127,7059.0,Hairs of tragus,,,
7128,7060.0,Hairs of vestibule of nose,,,
7129,7061.0,Axillary hairs,,,
7130,7062.0,Pubic hairs, x,,
7131,7063.0,Hair shaft,,,
7132,7064.0,Hair follicle,,, x
7133,7065.0,Nail,,, x
7134,7066.0,Nail plate, x,,
7135,7067.0,Lunule of nail,,,
7136,7068.0,Hidden border of nail,,,
7137,7069.0,Lateral border of nail,,,
7138,7070.0,Free border of nail,,,
7139,7071.0,Perionyx, x,,
7140,7071.0,Perionyx (foot), x,,
7141,7072.0,Eponychium,,, x
7142,7073.0,Hyponychium,,, x
7143,7074.0,Nail bed,,,
7144,7075.0,Nail wall,,,
7145,7076.0,Nail root,,,
7146,7077.0,Nail matrix,,,
7147,7078.0,Skin glands,,,
7148,7079.0,Sweat glands,,, x
7149,7080.0,Eccrine sweat gland,,, x
7150,7081.0,Apocrine sweat gland,,, x
7151,7082.0,Sebaceous gland,,, x
7152,7083.0,Subcutaneous tissue,,, x
7153,7084.0,Fatty layer of subcutaneous tissue,,,
7154,7085.0,Skin ligaments,,,
7155,7086.0,Muscle layer of panniculus adiposus,,,
7156,7087.0,Fibrous layer of panniculus adiposus,,,
7157,7088.0,Membranous layer of subcutaneous tissue,,,
7158,7089.0,Subcutaneous loose connective tissue,,,
7159,7090.0,Retinaculum caudale,,,
7160,7091.0,Subcutaneous tissue of perineum,,,
7161,7092.0,Subcutaneous tissue of abdomen,,,
7162,7093.0,Fatty layer of abdominal subcutaneous tissue,,,
7163,7094.0,Membranous layer of abdominal subcutaneous tissue,,,
7164,7095.0,Membranous layer of perineal subcutaneous tissue,,,
7165,7096.0,Subcutaneous perineal space,,,
7166,7097.0,Breast,,, x
7167,7098.0,Body of breast,,,
7168,7099.0,Mammary gland,,, x
7169,7100.0,Axillary process,,,
7170,7101.0,Lobes of mammary gland,,,
7171,7102.0,Lobules of mammary gland,,,
7172,7103.0,Lactiferous ducts,,,
7173,7104.0,Lactiferous sinuses,,,
7174,7105.0,Nipple,,, x
7175,7106.0,Areola,,, x
7176,7107.0,Areolar glands,,,
7177,7108.0,Areolar tubercles,,,
7178,7109.0,Suspensory ligaments of breast,,,
7179,7110.0,Intermammary cleft,,, x
7180,7111.0,(Accessory nipple),,,
7181,7112.0,(Accessory breast),,,
7182,7113.0,Scalp,,, x
7183,7114.0,1: Skeletal system,,,
7184,7115.0,2: Muscular insertions,,,
7185,7116.0,3: Joints,,,
7186,7117.0,4: Muscular system,,,
7187,7118.0,5: Cardiovascular system,,,
7188,7119.0,6: Lymphoid organs,,,
7189,7120.0,7: Nervous system & Sense organs,,,
7190,7121.0,8: Visceral systems,,,
7191,7122.0,9: Regions of human body,,,
7192,7123.0,"Reference lines, reference planes, movements",,,
7193,7124.0,Left side,,,
7194,7125.0,Right side,,,
7195,7126.0,Limbs,,,
7196,7127.0,Upper limbs,,,
7197,7128.0,Left upper limb,,,
7198,7129.0,Right upper limb,,,
7199,7130.0,Lower limbs,,,
7200,7131.0,Left lower limb,,,
7201,7132.0,Right lower limb,,,
7202,7133.0,Axial insertions,,,
7203,7134.0,Appendicular insertions,,,
7204,7135.0,Peripheral nervous system, x, x, x
7205,7136.0,Nerves,,, x
7206,7137.0,Muscular insertions,,,
7207,7138.0,Articular capsule of glenohumeral joint, x,, x
7208,7139.0,Articular capsules of metatarsophalangeal joints, x,,
7209,7140.0,Articular capsules of proximal interphalangeal joints, x,,
7210,7141.0,Articular capsules of distal interphalangeal joints, x,,
7211,7142.0,Articular capsule of hip joint, x,, x
7212,7143.0,Articular capsule of interphalangeal joint of great toe, x,,
7213,7144.0,Articular capsules of distal interphalangeal joints of foot, x,,
7214,7145.0,Articular capsules of proximal interphalangeal joints of foot, x,,
7215,7146.0,Anterior meniscotibial ligament (Lateral meniscus), x,,
7216,7147.0,Anterior meniscotibial ligament (Medial meniscus), x,,
7217,7148.0,Posterior meniscotibial ligament (Lateral meniscus), x,,
7218,7149.0,Posterior meniscotibial ligament (Medial meniscus), x,,
7219,7150.0,Articular capsule of superior tibiofibular joint, x,,
7220,7151.0,Articular capsule of temporomandibular joint, x,, x
7221,7152.0,Articular capsule of acromioclavicular joint, x,,
7222,7153.0,Articular capsule of sternoclavicular joint, x,,
7223,7154.0,Intervertebral disc C2-C3, x,, x
7224,7155.0,Intervertebral disc C3-C4, x,, x
7225,7156.0,Intervertebral disc C4-C5, x,, x
7226,7157.0,Intervertebral disc C5-C6, x,, x
7227,7158.0,Intervertebral disc C6-C7, x,, x
7228,7159.0,Intervertebral disc C7-T1, x,, x
7229,7160.0,Intervertebral disc L1-L2, x,, x
7230,7161.0,Intervertebral disc L2-L3, x,, x
7231,7162.0,Intervertebral disc L3-L4, x,, x
7232,7163.0,Intervertebral disc L4-L5, x,, x
7233,7164.0,Intervertebral disc L5-S1, x,, x
7234,7165.0,Intervertebral disc T1-T2, x,, x
7235,7166.0,Intervertebral disc T2-T3, x,, x
7236,7167.0,Intervertebral disc T3-T4, x,, x
7237,7168.0,Intervertebral disc T4-T5, x,, x
7238,7169.0,Intervertebral disc T5-T6, x,, x
7239,7170.0,Intervertebral disc T6-T7, x,, x
7240,7171.0,Intervertebral disc T7-T8, x,, x
7241,7172.0,Intervertebral disc T8-T9, x,, x
7242,7173.0,Intervertebral disc T9-T10, x,, x
7243,7174.0,Intervertebral disc T10-T11, x,, x
7244,7175.0,Intervertebral disc T11-T12, x,, x
7245,7176.0,Intervertebral disc T12-L1, x,, x
7246,7177.0,Sacrococcygeal symphysis, x,,
7247,7178.0,Nucleus pulposus C2-C3, x,,
7248,7179.0,Nucleus pulposus C3-C4, x,,
7249,7180.0,Nucleus pulposus C4-C5, x,,
7250,7181.0,Nucleus pulposus C5-C6, x,,
7251,7182.0,Nucleus pulposus C6-C7, x,,
7252,7183.0,Nucleus pulposus C7-T1, x,,
7253,7184.0,Nucleus pulposus L1-L2, x,,
7254,7185.0,Nucleus pulposus L2-L3, x,,
7255,7186.0,Nucleus pulposus L3-L4, x,,
7256,7187.0,Nucleus pulposus L4-L5, x,,
7257,7188.0,Nucleus pulposus L5-S1, x,,
7258,7189.0,Nucleus pulposus T1-T2, x,,
7259,7190.0,Nucleus pulposus T2-T3, x,,
7260,7191.0,Nucleus pulposus T3-T4, x,,
7261,7192.0,Nucleus pulposus T4-T5, x,,
7262,7193.0,Nucleus pulposus T5-T6, x,,
7263,7194.0,Nucleus pulposus T6-T7, x,,
7264,7195.0,Nucleus pulposus T7-T8, x,,
7265,7196.0,Nucleus pulposus T8-T9, x,,
7266,7197.0,Nucleus pulposus T9-T10, x,,
7267,7198.0,Nucleus pulposus T10-T11, x,,
7268,7199.0,Nucleus pulposus T11-T12, x,,
7269,7200.0,Nucleus pulposus T12-L1, x,,
7270,7201.0,Tendon of extensor digitorum longus, x,,
7271,7202.0,Left renal artery, x,, x
7272,7203.0,Right renal artery, x,, x
7273,7204.0,Intrarenal arteries of left kidney, x,,
7274,7205.0,Intrarenal arteries of right kidney, x,,
7275,7206.0,Left testicular artery, x,,
7276,7207.0,Right testicular artery, x,,
7277,7208.0,Nail plate (foot), x,,
7278,7209.0,Interscapular region, x,,
7279,7210.0,Transverse frontopolar gyrus and sulcus,,,
7280,7211.0,Left subclavian vein, x,, x
7281,7212.0,Right subclavian vein, x,, x
7282,7213.0,Bones of left foot,,,
7283,7214.0,Bones of right foot,,,
7284,7215.0,Bones of left hand,,,
7285,7216.0,Bones of right hand,,,
7286,7217.0,Cartilages,,,
7287,7218.0,Planes,,,
7288,7219.0,Directions,,,
7289,7220.0,"Reference lines, planes & movements",,,
